DIGITAL_ID,AIR_QUALITY_INDEX,PM2_5,PM10,CO2_LEVEL_PPM,UV_INDEX,TEMPERATURE_C,HUMIDITY_PERCENT,NOISE_LEVEL_DB,POLLEN_COUNT,WEATHER,GREEN_SPACE_ACCESS,COMMUTE_TIME_MINUTES,POLLUTION_EXPOSURE_SCORE,ENVIRONMENTAL_RISK
101124,57,103.2,215.9,763,6.9,24.7,77,84.0,258,Sunny,Good,83,58.2,Moderate
101125,246,67.1,113.7,1051,3.8,12.9,39,86.0,39,Sunny,Poor,24,33.4,High
101126,134,111.1,12.0,422,6.8,33.1,71,92.0,275,Sunny,Good,49,52.7,Moderate
101127,34,124.5,39.4,1034,6.4,1.8,25,30.0,231,Cloudy,Moderate,115,74.0,Moderate
101128,211,26.2,77.6,896,6.7,38.9,42,50.0,6,Rainy,Moderate,97,50.0,Moderate
101129,236,125.8,131.5,1071,6.8,42.8,61,49.0,314,Sunny,Good,104,30.9,High
101130,138,83.3,25.8,647,9.3,-4.9,43,58.0,394,Sunny,Good,54,58.1,Moderate
101131,248,127.5,208.1,994,1.9,37.1,24,72.0,92,Cloudy,Excellent,55,22.5,High
101132,47,67.5,86.7,632,4.0,20.3,51,74.0,307,Snowy,Poor,96,71.7,Moderate
101133,221,60.0,201.6,854,6.4,18.1,65,94.0,386,Rainy,Poor,76,33.5,High
101134,58,137.7,173.9,547,3.1,6.9,36,32.0,20,Sunny,Moderate,82,61.1,Moderate
101135,204,41.4,168.6,381,10.8,17.4,94,49.0,436,Windy,Moderate,37,45.0,High
101136,36,127.4,137.4,997,2.9,42.5,46,66.0,479,Foggy,Excellent,102,64.8,Moderate
101137,105,75.2,141.6,1109,5.2,5.5,87,67.0,413,Sunny,Good,120,58.3,Moderate
101138,237,79.5,144.0,690,9.7,4.0,42,74.0,486,Rainy,Good,33,33.2,High
101139,145,49.7,142.0,1007,0.9,7.1,53,71.0,10,Cloudy,Moderate,26,53.7,Moderate
101140,63,88.1,126.3,683,9.0,22.6,40,75.0,464,Foggy,Excellent,71,64.3,Moderate
101141,44,52.2,217.1,492,6.3,41.5,41,89.0,408,Cloudy,Moderate,116,66.1,Moderate
101142,164,10.7,163.8,1095,0.3,23.7,84,42.0,49,Foggy,Moderate,91,56.8,Moderate
101143,32,44.4,173.2,759,9.9,7.2,51,60.0,472,Sunny,Excellent,7,74.3,Moderate
101144,231,5.9,193.2,393,0.4,17.0,81,97.0,264,Sunny,Excellent,10,38.4,High
101145,44,146.9,55.3,381,5.7,14.5,47,91.0,44,Snowy,Excellent,44,62.6,Moderate
101146,87,145.0,27.6,1092,0.5,-2.7,26,78.0,284,Snowy,Moderate,91,57.8,Moderate
101147,157,62.3,111.4,377,0.8,20.5,73,47.0,317,Rainy,Good,80,54.0,Moderate
101148,86,110.6,118.0,772,9.8,1.3,89,82.0,270,Windy,Good,73,57.1,Moderate
101149,128,55.1,184.1,840,8.4,37.1,33,47.0,274,Rainy,Moderate,9,56.4,Moderate
101150,165,102.3,103.2,509,2.2,22.4,74,80.0,398,Rainy,Excellent,7,44.9,High
101151,130,121.8,129.9,1194,6.8,37.2,77,70.0,422,Cloudy,Good,8,48.5,High
101152,247,142.3,120.7,556,8.7,42.8,63,96.0,34,Cloudy,Moderate,67,22.8,High
101153,130,63.0,18.0,367,9.8,42.2,65,94.0,487,Cloudy,Moderate,92,58.7,Moderate
101154,233,118.6,139.2,452,5.2,0.0,33,35.0,140,Rainy,Moderate,9,33.4,High
101155,53,43.6,183.9,931,9.9,42.2,63,66.0,143,Cloudy,Excellent,65,69.4,Moderate
101156,130,148.6,43.1,980,5.6,34.8,60,41.0,322,Sunny,Excellent,99,52.5,Moderate
101157,27,8.7,134.8,1000,7.6,33.9,92,31.0,244,Sunny,Moderate,61,84.3,Low
101158,187,92.5,134.7,1021,10.8,-0.5,21,82.0,350,Foggy,Excellent,103,40.3,High
101159,132,100.6,44.5,581,2.6,4.0,24,54.0,310,Sunny,Poor,46,56.5,Moderate
101160,102,104.8,35.9,1009,1.9,43.8,31,57.0,192,Sunny,Good,87,61.6,Moderate
101161,61,22.5,215.8,773,3.8,5.7,97,74.0,34,Cloudy,Good,60,68.1,Moderate
101162,188,141.1,92.7,1104,1.8,3.5,96,66.0,271,Sunny,Good,76,38.0,High
101163,120,31.3,57.8,896,3.1,13.1,66,,384,Cloudy,Poor,32,67.2,Moderate
101164,25,95.3,46.0,1186,8.2,40.7,98,98.0,177,Sunny,Moderate,59,72.0,Moderate
101165,199,37.3,150.2,588,5.3,18.8,54,85.0,269,Sunny,Good,42,43.7,High
101166,45,49.5,138.0,683,4.1,41.0,38,87.0,317,Windy,Moderate,27,70.4,Moderate
101167,83,84.2,145.1,498,4.1,11.7,98,33.0,390,Snowy,Good,11,64.4,Moderate
101168,245,65.5,28.5,972,,6.3,82,84.0,150,Sunny,Good,42,38.2,High
101169,206,28.2,197.6,757,4.9,19.8,27,78.0,98,Rainy,Good,81,41.9,High
101170,203,29.8,91.7,366,6.9,25.8,42,67.0,446,Rainy,Good,113,48.6,High
101171,78,65.6,75.8,575,1.5,14.6,32,74.0,28,Rainy,Good,61,66.9,Moderate
101172,128,114.8,107.1,1001,,12.3,42,59.0,149,Cloudy,Excellent,89,51.9,Moderate
101173,217,135.2,91.9,1005,4.9,5.9,50,66.0,207,Sunny,Excellent,41,33.5,High
101174,248,17.2,191.4,609,10.4,8.8,49,85.0,348,Rainy,Excellent,10,35.2,High
101175,140,62.0,205.1,1078,1.5,28.7,61,56.0,261,Cloudy,Good,14,51.5,Moderate
101176,52,19.5,73.7,1023,8.4,13.5,21,61.0,209,Sunny,Poor,31,78.5,Low
101177,200,7.4,,953,6.8,-1.0,30,40.0,412,Cloudy,Moderate,120,49.5,High
101178,169,100.9,174.1,523,9.0,1.9,44,87.0,88,Snowy,Poor,94,40.1,High
101179,40,92.4,205.5,1192,6.6,13.6,48,64.0,236,Cloudy,Good,110,65.0,Moderate
101180,217,28.6,61.6,554,10.6,41.2,41,46.0,247,Sunny,Good,61,49.8,High
101181,89,38.9,,764,6.9,14.0,38,59.0,257,Windy,Moderate,96,66.9,Moderate
101182,131,8.4,67.7,857,8.6,-2.0,92,47.0,491,Windy,Moderate,20,67.3,Moderate
101183,23,126.1,183.1,502,9.7,15.9,60,59.0,191,Cloudy,Good,118,65.7,Moderate
101184,113,146.3,11.1,452,7.9,28.4,57,45.0,95,Cloudy,Moderate,63,57.0,Moderate
101185,94,24.6,128.6,1063,5.8,24.7,48,83.0,35,Rainy,Moderate,32,65.4,Moderate
101186,209,38.6,81.2,1141,3.0,8.9,93,33.0,95,Sunny,Moderate,7,50.4,Moderate
101187,81,130.9,77.8,414,9.4,29.4,41,44.0,488,Rainy,Moderate,61,61.4,Moderate
101188,113,139.3,145.4,466,5.3,26.5,27,56.0,403,Snowy,Poor,69,50.1,Moderate
101189,114,65.8,188.8,1014,6.8,3.6,66,33.0,438,Cloudy,Poor,71,58.8,Moderate
101190,171,12.3,137.9,505,0.9,3.1,25,64.0,36,Sunny,Good,34,54.4,Moderate
101191,74,10.7,189.2,1025,5.5,22.4,26,92.0,233,Sunny,Excellent,23,66.7,Moderate
101192,156,88.2,65.6,431,7.7,28.0,55,95.0,101,Rainy,Excellent,101,48.6,High
101193,150,62.0,119.1,867,6.4,43.1,27,68.0,480,Sunny,Excellent,12,52.8,Moderate
101194,50,9.2,104.6,1183,4.9,16.1,96,57.0,179,Cloudy,Excellent,66,79.0,Low
101195,59,89.6,12.4,416,2.5,33.2,65,63.0,324,Cloudy,Good,23,71.7,Moderate
101196,248,6.6,126.9,587,3.4,0.8,83,62.0,69,Sunny,Excellent,40,42.0,High
101197,55,119.2,148.9,933,7.7,39.5,50,79.0,405,Cloudy,Moderate,116,60.5,Moderate
101198,171,49.4,134.3,956,2.5,26.7,42,89.0,468,Cloudy,Excellent,105,47.7,High
101199,242,10.8,164.6,1165,6.8,26.5,80,71.0,466,Rainy,Good,73,39.8,High
101200,25,90.3,130.0,675,6.5,2.1,69,57.0,106,Sunny,Excellent,64,72.5,Moderate
101201,85,62.7,24.0,939,10.7,-3.0,65,56.0,270,Sunny,Moderate,38,70.4,Moderate
101202,231,146.2,34.5,416,0.7,30.1,62,,353,Windy,Moderate,59,36.2,High
101203,239,83.9,135.3,525,1.2,0.9,29,37.0,46,Rainy,Good,106,36.4,High
101204,94,44.9,67.7,1182,5.6,1.3,39,75.0,454,Snowy,Poor,31,66.8,Moderate
101205,23,107.9,26.7,1033,5.8,4.4,35,53.0,464,Sunny,Excellent,43,76.3,Low
101206,98,44.4,100.2,827,0.4,-0.1,97,69.0,107,Sunny,Moderate,115,65.1,Moderate
101207,153,136.1,126.4,604,9.1,26.3,22,80.0,363,Rainy,Good,46,41.8,High
101208,137,59.3,79.0,412,5.4,16.1,49,53.0,68,Windy,Good,46,59.0,Moderate
101209,132,84.7,161.3,1163,3.8,8.3,37,51.0,307,Windy,Excellent,119,52.9,Moderate
101210,113,12.3,145.2,752,3.5,17.0,78,97.0,422,Windy,Excellent,92,61.2,Moderate
101211,249,66.8,79.9,1107,9.5,37.2,89,37.0,1,Sunny,Poor,52,39.5,High
101212,198,125.7,168.5,541,2.2,41.4,54,87.0,218,Windy,Moderate,35,32.2,High
101213,81,121.8,146.2,678,1.8,19.4,38,44.0,44,Windy,Good,26,59.1,Moderate
101214,204,37.5,,420,2.3,23.3,45,37.0,407,Sunny,Good,91,47.9,High
101215,213,37.8,126.2,1090,6.9,7.9,54,71.0,232,Cloudy,Excellent,45,43.7,High
101216,98,123.5,12.4,412,8.9,20.7,95,68.0,188,Cloudy,Excellent,28,60.1,Moderate
101217,222,139.9,156.3,646,3.6,32.4,91,64.0,366,Sunny,Poor,44,29.0,High
101218,155,18.8,89.0,594,1.9,19.6,76,70.0,347,Cloudy,Good,36,58.4,Moderate
101219,45,70.3,207.9,868,2.3,10.1,68,77.0,121,Windy,Good,55,65.4,Moderate
101220,198,53.9,181.8,742,6.8,24.1,29,73.0,494,Windy,Poor,37,41.5,High
101221,192,131.2,133.4,1121,2.7,42.3,48,64.0,64,Foggy,Good,32,36.6,High
101222,63,17.1,63.0,950,9.7,39.4,90,56.0,436,Cloudy,Good,85,77.9,Low
101223,152,35.6,52.8,526,1.1,33.5,87,94.0,371,Cloudy,Good,94,56.3,Moderate
101224,89,114.1,81.5,553,0.4,8.8,97,99.0,148,Rainy,Moderate,86,56.3,Moderate
101225,173,12.4,110.1,995,1.0,7.1,43,95.0,248,Cloudy,Moderate,83,52.4,Moderate
101226,137,76.4,72.2,943,9.3,36.9,62,92.0,382,Sunny,Excellent,106,53.4,Moderate
101227,87,69.1,118.1,882,7.2,4.1,58,58.0,475,Rainy,Moderate,67,64.3,Moderate
101228,38,53.5,44.7,477,10.5,25.3,44,60.0,66,Sunny,Moderate,26,78.5,Low
101229,231,62.2,215.3,544,3.7,16.9,87,93.0,349,Sunny,Moderate,117,30.9,High
101230,244,81.8,32.7,543,2.3,18.4,53,82.0,384,Sunny,Poor,22,36.4,High
101231,39,28.4,205.7,533,6.2,17.7,72,97.0,58,Foggy,Good,89,69.6,Moderate
101232,132,87.9,201.9,596,5.9,40.0,74,54.0,114,Sunny,Excellent,87,50.2,Moderate
101233,159,121.8,120.3,673,6.5,-0.6,72,42.0,115,Cloudy,Moderate,6,46.5,High
101234,66,115.2,162.2,509,3.8,34.1,37,69.0,236,Foggy,Excellent,98,59.3,Moderate
101235,20,27.3,101.6,1055,0.1,36.8,26,36.0,46,Cloudy,Excellent,93,84.4,Low
101236,109,26.6,142.3,971,0.4,42.1,82,61.0,108,Sunny,Excellent,30,64.0,Moderate
101237,161,43.9,81.5,415,7.3,17.6,94,53.0,273,Cloudy,Moderate,43,56.4,Moderate
101238,83,57.4,73.2,603,,20.0,61,30.0,112,Sunny,Excellent,21,71.5,Moderate
101239,57,64.2,131.4,632,9.0,43.1,30,,32,Sunny,Good,115,67.9,Moderate
101240,56,103.6,114.6,409,3.3,17.9,28,80.0,398,Windy,Excellent,20,63.8,Moderate
101241,145,13.2,131.7,467,9.0,20.2,54,65.0,279,Sunny,Moderate,31,59.2,Moderate
101242,158,10.0,70.2,772,4.7,11.6,84,56.0,291,Rainy,Good,53,61.2,Moderate
101243,119,61.8,87.1,905,1.1,-3.4,24,99.0,315,Cloudy,Good,7,56.9,Moderate
101244,96,106.1,27.6,1071,10.8,16.7,45,71.0,161,Sunny,Moderate,46,61.5,Moderate
101245,22,33.0,21.0,385,5.6,27.8,70,97.0,89,Cloudy,Moderate,67,81.3,Low
101246,180,98.0,63.2,880,6.9,29.5,57,99.0,50,Sunny,Good,106,42.8,High
101247,153,42.7,25.6,440,7.4,-4.7,22,42.0,423,Sunny,Good,33,61.9,Moderate
101248,197,133.5,31.8,650,4.0,35.1,78,54.0,405,Cloudy,Moderate,6,41.5,High
101249,29,134.9,180.7,1073,8.2,19.6,32,51.0,143,Sunny,Poor,111,64.5,Moderate
101250,24,48.1,18.2,1083,9.6,21.0,54,50.0,103,Rainy,Excellent,108,84.0,Low
101251,170,38.3,148.4,566,4.3,43.1,22,44.0,169,Sunny,Good,18,53.0,Moderate
101252,157,64.6,67.2,1084,7.2,9.2,72,96.0,15,Cloudy,Good,16,51.0,Moderate
101253,191,39.9,193.0,447,8.3,33.1,74,,132,Rainy,Moderate,120,44.6,High
101254,149,102.5,111.8,805,2.1,23.7,64,74.0,498,Cloudy,Moderate,28,47.9,High
101255,32,124.8,74.2,880,3.7,30.0,85,55.0,389,Windy,Good,32,70.1,Moderate
101256,187,102.6,118.7,1158,1.2,15.9,86,84.0,169,Rainy,Good,107,39.7,High
101257,149,124.5,90.2,887,6.6,9.0,63,79.0,471,Foggy,Poor,22,45.8,High
101258,103,62.6,128.5,377,8.8,22.3,92,64.0,29,Sunny,Moderate,93,61.1,Moderate
101259,84,27.7,34.1,925,6.7,13.7,87,70.0,484,Foggy,Poor,105,72.9,Moderate
101260,82,112.0,219.4,673,2.0,6.1,81,40.0,159,Rainy,Moderate,10,56.8,Moderate
101261,120,57.3,99.4,572,,37.0,44,37.0,436,Rainy,Good,113,62.9,Moderate
101262,92,102.3,83.1,429,9.2,18.8,71,83.0,146,Foggy,Excellent,34,58.7,Moderate
101263,36,44.2,159.1,912,3.3,37.4,69,30.0,306,Cloudy,Moderate,99,77.3,Low
101264,28,16.8,86.4,807,9.2,18.7,20,49.0,236,Windy,Good,38,83.7,Low
101265,222,148.9,185.0,963,8.6,22.8,58,63.0,411,Cloudy,Good,87,26.6,High
101266,162,27.6,105.4,525,0.2,44.8,71,86.0,174,Rainy,Good,62,53.7,Moderate
101267,171,148.3,161.1,871,2.6,42.6,95,42.0,71,Cloudy,Poor,32,39.2,High
101268,57,146.7,32.6,1098,6.0,8.6,59,83.0,383,Sunny,Excellent,76,62.2,Moderate
101269,182,120.1,187.7,806,7.9,38.4,79,82.0,362,Cloudy,Excellent,79,35.2,High
101270,113,100.6,164.5,772,9.7,14.5,92,81.0,126,Foggy,Moderate,57,51.3,Moderate
101271,114,88.8,54.5,449,7.1,-1.4,88,35.0,384,Snowy,Poor,20,62.6,Moderate
101272,68,130.6,40.5,1089,4.2,23.8,39,65.0,195,Rainy,Poor,30,63.6,Moderate
101273,88,47.0,76.4,752,2.0,43.9,21,54.0,184,Rainy,Moderate,69,69.3,Moderate
101274,81,72.8,215.0,925,8.4,43.7,28,87.0,149,Sunny,Excellent,61,57.2,Moderate
101275,207,94.8,63.9,729,2.3,1.3,58,84.0,213,Sunny,Good,35,39.8,High
101276,197,64.6,105.8,880,,33.6,49,,93,Sunny,Poor,31,48.3,High
101277,97,67.0,16.3,681,2.0,35.1,73,57.0,57,Sunny,Good,116,68.0,Moderate
101278,136,52.9,93.4,667,1.0,13.4,77,97.0,218,Rainy,Moderate,112,54.8,Moderate
101279,139,86.8,130.0,1002,2.8,27.9,63,67.0,218,Windy,Good,53,51.4,Moderate
101280,222,128.3,210.2,886,3.1,19.4,62,63.0,12,Sunny,Excellent,13,27.8,High
101281,156,34.2,118.5,1089,7.1,6.4,29,42.0,422,Sunny,Moderate,30,57.7,Moderate
101282,181,140.5,182.0,438,1.8,33.1,67,34.0,282,Sunny,Moderate,10,38.1,High
101283,95,104.9,124.9,953,10.2,8.1,36,89.0,422,Sunny,Poor,11,55.2,Moderate
101284,246,124.4,18.6,860,6.1,12.0,24,46.0,485,Cloudy,Moderate,17,35.3,High
101285,54,85.6,76.2,391,5.4,4.5,89,86.0,376,Sunny,Moderate,53,67.6,Moderate
101286,20,118.0,,1156,4.8,31.0,93,60.0,455,Sunny,Moderate,14,69.7,Moderate
101287,59,7.3,,738,6.2,17.9,83,94.0,139,Foggy,Moderate,47,68.6,Moderate
101288,83,123.7,190.4,430,0.2,17.2,85,95.0,407,Sunny,Excellent,114,51.2,Moderate
101289,169,10.8,58.0,751,10.9,25.2,90,62.0,273,Snowy,Poor,53,59.2,Moderate
101290,79,134.0,56.2,456,6.1,2.9,23,33.0,118,Rainy,Good,99,63.6,Moderate
101291,83,148.8,52.2,460,0.4,39.9,47,84.0,270,Sunny,Poor,116,56.2,Moderate
101292,112,47.6,203.7,626,6.5,18.3,57,53.0,443,Windy,Moderate,105,58.6,Moderate
101293,91,35.5,189.1,563,4.8,13.3,85,61.0,399,Rainy,Excellent,22,63.8,Moderate
101294,30,116.0,172.7,1092,0.3,1.3,86,76.0,96,Sunny,Excellent,15,64.4,Moderate
101295,124,41.7,92.5,1167,10.2,3.4,79,45.0,329,Sunny,Good,14,63.6,Moderate
101296,248,130.5,115.9,855,0.1,41.0,66,50.0,46,Snowy,Good,32,28.9,High
101297,33,19.9,107.5,470,6.4,17.8,44,,151,Cloudy,Good,89,76.7,Low
101298,79,23.3,63.2,483,,31.1,85,60.0,172,Cloudy,Moderate,57,73.8,Moderate
101299,49,147.0,116.1,1167,2.6,-1.0,98,43.0,274,Sunny,Good,58,63.4,Moderate
101300,54,102.7,16.4,1069,2.8,27.2,86,35.0,346,Sunny,Excellent,29,73.6,Moderate
101301,232,127.8,37.7,720,0.0,41.1,88,98.0,236,Snowy,Poor,10,31.2,High
101302,184,52.0,196.2,606,0.7,10.0,59,58.0,424,Windy,Good,110,45.0,High
101303,24,,167.9,1046,0.5,24.0,69,84.0,30,Cloudy,Poor,15,66.5,Moderate
101304,102,91.2,98.8,1147,9.0,42.0,59,66.0,212,Sunny,Excellent,37,59.2,Moderate
101305,142,92.5,118.6,529,9.2,31.0,56,88.0,271,Foggy,Moderate,73,48.6,High
101306,97,104.0,87.7,397,8.0,-1.9,88,65.0,406,Rainy,Excellent,102,59.2,Moderate
101307,173,88.4,165.6,948,3.9,13.9,36,88.0,77,Snowy,Moderate,100,41.2,High
101308,81,67.2,174.7,368,9.0,-0.7,81,93.0,278,Sunny,Moderate,111,59.3,Moderate
101309,151,45.0,170.3,395,5.9,38.1,60,72.0,40,Cloudy,Poor,50,51.7,Moderate
101310,108,116.4,161.7,800,3.3,26.1,95,71.0,145,Windy,Good,92,51.4,Moderate
101311,61,37.8,52.9,405,4.8,42.8,61,89.0,419,Sunny,Excellent,81,72.9,Moderate
101312,108,105.4,81.0,1090,0.7,-4.0,50,91.0,11,Rainy,Poor,59,54.8,Moderate
101313,165,38.8,108.7,1006,10.4,16.2,52,93.0,247,Rainy,Good,111,50.9,Moderate
101314,59,95.7,,441,6.8,0.2,62,87.0,228,Sunny,Good,74,65.2,Moderate
101315,91,113.3,168.5,431,8.0,12.5,86,31.0,330,Snowy,Good,102,58.5,Moderate
101316,58,36.7,79.2,1086,7.4,3.1,57,37.0,452,Sunny,Excellent,55,77.5,Low
101317,123,13.7,39.0,428,7.3,11.4,60,85.0,178,Rainy,Good,29,65.8,Moderate
101318,33,24.0,93.8,1011,0.2,36.0,82,65.0,340,Foggy,Good,109,80.0,Low
101319,51,92.9,215.8,632,5.8,3.0,59,98.0,159,Foggy,Good,27,59.1,Moderate
101320,198,128.2,57.4,660,9.0,18.7,49,42.0,220,Windy,Good,54,41.9,High
101321,144,11.5,138.6,509,0.5,41.1,66,68.0,326,Cloudy,Good,50,59.0,Moderate
101322,185,111.5,100.9,665,10.5,44.9,41,35.0,163,Rainy,Moderate,81,44.8,High
101323,116,54.5,24.9,1017,4.7,7.5,74,48.0,167,Rainy,Poor,96,66.5,Moderate
101324,42,74.4,112.5,505,3.2,41.8,62,54.0,381,Sunny,Excellent,112,72.5,Moderate
101325,82,139.7,157.5,1063,5.9,8.1,80,32.0,218,Sunny,Moderate,48,57.4,Moderate
101326,162,53.1,117.8,817,8.8,15.7,93,82.0,69,Rainy,Poor,17,50.4,Moderate
101327,244,72.5,193.1,811,5.2,38.9,51,57.0,421,Sunny,Moderate,75,32.0,High
101328,172,7.0,70.7,466,7.1,34.3,23,55.0,437,Foggy,Poor,52,59.2,Moderate
101329,164,16.8,28.1,1015,5.5,37.9,64,76.0,259,Cloudy,Good,21,59.5,Moderate
101330,244,42.5,206.7,713,6.9,35.0,91,37.0,429,Sunny,Moderate,77,36.9,High
101331,213,9.0,89.4,1192,1.5,6.8,39,86.0,62,Cloudy,Moderate,18,47.5,High
101332,225,96.5,131.0,980,0.4,22.9,90,84.0,482,Windy,Good,34,33.0,High
101333,72,66.8,176.3,1060,1.5,14.3,84,,457,Foggy,Moderate,109,67.2,Moderate
101334,123,84.5,78.1,815,3.1,18.0,79,69.0,245,Sunny,Good,106,56.9,Moderate
101335,123,30.3,160.4,1124,2.8,2.7,45,52.0,485,Snowy,Excellent,34,61.0,Moderate
101336,198,47.9,38.4,533,6.8,10.8,92,83.0,49,Rainy,Excellent,37,48.4,High
101337,58,101.3,71.2,1009,5.0,37.9,42,71.0,285,Rainy,Moderate,58,66.7,Moderate
101338,198,145.0,40.4,515,0.4,39.9,59,79.0,233,Snowy,Moderate,61,37.0,High
101339,217,12.3,180.4,424,0.4,25.5,21,33.0,456,Sunny,Good,93,47.1,High
101340,153,134.1,56.8,1097,1.0,19.9,45,37.0,15,Cloudy,Good,35,49.8,High
101341,86,88.6,160.7,1175,3.9,30.6,97,65.0,435,Sunny,Excellent,27,59.4,Moderate
101342,154,86.8,208.1,621,0.1,25.4,81,39.0,3,Sunny,Good,56,47.6,High
101343,198,77.5,120.8,1040,5.4,44.2,63,59.0,281,Sunny,Poor,95,43.1,High
101344,219,15.1,123.4,852,4.0,4.5,50,45.0,156,Sunny,Poor,101,48.1,High
101345,61,18.0,106.8,1144,6.1,17.5,45,59.0,219,Rainy,Moderate,119,75.6,Low
101346,211,92.1,78.4,912,7.9,40.9,24,93.0,394,Sunny,Poor,58,37.7,High
101347,34,54.4,109.9,936,,40.7,89,40.0,347,Rainy,Poor,51,77.9,Low
101348,130,138.0,136.6,1005,1.7,19.8,54,63.0,363,Rainy,Excellent,53,46.9,High
101349,176,64.0,217.1,692,3.1,1.7,35,84.0,479,Foggy,Good,88,41.4,High
101350,52,25.8,206.9,1049,0.0,35.7,50,33.0,407,Rainy,Excellent,60,73.9,Moderate
101351,241,108.6,191.1,984,1.3,24.3,33,78.0,50,Foggy,Good,96,26.2,High
101352,174,47.5,196.7,1193,,33.7,44,73.0,41,Sunny,Moderate,12,45.8,High
101353,183,81.2,108.2,600,2.5,18.1,98,60.0,422,Rainy,Excellent,26,45.9,High
101354,176,106.2,148.1,1157,10.9,5.2,94,77.0,134,Sunny,Poor,66,40.5,High
101355,57,135.5,198.0,1184,1.8,-3.8,90,55.0,273,Rainy,Moderate,58,58.1,Moderate
101356,204,119.9,,479,8.7,23.0,37,99.0,258,Cloudy,Moderate,39,34.4,High
101357,116,103.1,212.0,1113,7.8,3.1,69,41.0,190,Rainy,Excellent,99,52.0,Moderate
101358,248,103.5,97.3,707,3.5,4.4,39,74.0,255,Sunny,Excellent,112,30.7,High
101359,174,142.2,136.2,1041,3.6,16.8,75,37.0,235,Sunny,Moderate,92,41.1,High
101360,202,47.9,159.1,757,6.2,17.1,21,38.0,493,Rainy,Moderate,19,46.1,High
101361,52,5.2,209.6,844,9.4,8.7,45,30.0,275,Foggy,Poor,118,76.5,Low
101362,215,44.4,61.4,971,4.2,1.6,42,34.0,353,Sunny,Moderate,113,49.5,High
101363,105,36.6,166.7,831,0.7,42.2,51,83.0,477,Foggy,Good,99,60.1,Moderate
101364,85,101.0,119.4,1199,4.1,1.6,32,53.0,72,Sunny,Excellent,9,61.3,Moderate
101365,29,96.9,66.4,427,2.3,12.5,32,55.0,73,Rainy,Poor,90,74.3,Moderate
101366,24,91.1,173.1,863,10.3,10.2,36,39.0,122,Foggy,Excellent,21,72.2,Moderate
101367,142,7.4,126.0,670,7.7,38.3,77,90.0,69,Sunny,Moderate,96,58.3,Moderate
101368,93,110.7,148.8,1137,0.6,15.5,46,69.0,400,Cloudy,Good,7,55.6,Moderate
101369,116,51.9,77.8,639,3.2,1.2,36,,78,Sunny,Good,23,61.7,Moderate
101370,137,101.4,111.1,646,0.6,-4.5,57,41.0,480,Cloudy,Good,106,53.5,Moderate
101371,57,85.7,139.6,1030,9.1,31.1,33,51.0,247,Snowy,Poor,95,67.4,Moderate
101372,160,54.7,95.0,1101,10.0,30.7,33,56.0,186,Rainy,Poor,85,54.3,Moderate
101373,178,24.5,51.7,824,1.2,15.9,31,96.0,437,Foggy,Poor,100,52.8,Moderate
101374,66,18.7,211.9,372,4.8,1.3,88,98.0,140,Sunny,Good,41,65.5,Moderate
101375,247,125.6,117.4,1155,10.3,13.6,87,43.0,297,Cloudy,Excellent,25,30.3,High
101376,128,138.2,164.1,521,1.6,24.5,74,54.0,43,Cloudy,Poor,105,46.8,High
101377,235,99.2,96.3,1184,3.2,30.2,82,81.0,246,Foggy,Excellent,55,32.9,High
101378,199,20.0,84.6,667,3.3,-1.1,48,88.0,469,Sunny,Good,58,48.8,High
101379,203,63.3,95.5,1147,0.3,22.8,64,67.0,335,Foggy,Good,15,44.4,High
101380,34,110.7,95.9,542,0.4,8.8,23,49.0,225,Cloudy,Good,69,70.9,Moderate
101381,176,118.1,124.3,1030,10.5,25.9,35,49.0,66,Rainy,Good,34,43.0,High
101382,155,22.1,124.1,467,6.3,27.4,85,85.0,455,Cloudy,Poor,94,54.7,Moderate
101383,24,5.0,114.4,355,3.4,40.5,42,59.0,275,Windy,Poor,113,83.5,Low
101384,176,108.3,38.3,1192,4.2,15.5,87,70.0,252,Cloudy,Good,117,46.4,High
101385,66,56.7,114.2,832,7.9,21.9,39,92.0,302,Rainy,Excellent,47,66.4,Moderate
101386,87,41.9,45.5,481,4.0,8.4,36,98.0,279,Rainy,Moderate,118,67.2,Moderate
101387,95,6.9,36.5,442,2.5,9.3,71,58.0,178,Cloudy,Good,40,74.4,Moderate
101388,192,83.3,205.9,1112,1.1,-2.7,25,73.0,401,Sunny,Poor,94,37.8,High
101389,149,128.4,137.0,871,8.0,9.3,58,86.0,278,Windy,Excellent,61,42.3,High
101390,174,143.9,148.5,912,2.0,-1.8,53,53.0,128,Sunny,Excellent,110,38.7,High
101391,114,87.0,94.4,643,0.8,43.2,73,48.0,378,Windy,Moderate,95,59.5,Moderate
101392,134,79.6,200.9,990,4.7,26.2,84,46.0,114,Rainy,Moderate,30,51.7,Moderate
101393,183,17.3,144.0,741,0.4,3.7,48,98.0,321,Cloudy,Good,111,48.0,High
101394,55,84.6,171.5,598,10.6,0.8,60,90.0,388,Rainy,Good,86,62.4,Moderate
101395,45,60.1,87.4,963,6.9,13.5,82,33.0,273,Rainy,Good,101,77.0,Low
101396,62,93.0,211.6,1198,1.7,10.4,51,51.0,463,Rainy,Good,104,62.0,Moderate
101397,46,,182.3,944,1.9,9.0,85,35.0,201,Windy,Good,105,71.7,Moderate
101398,88,39.8,189.3,1052,6.3,18.4,64,59.0,116,Sunny,Poor,102,64.0,Moderate
