DIGITAL_ID,INDOOR_TEMPERATURE_C,INDOOR_HUMIDITY_PERCENT,INDOOR_AQI,INDOOR_CO2_PPM,BEDROOM_NOISE_DB,BEDROOM_LIGHT_LUX,SMART_LIGHTING_HOURS,HVAC_USAGE_HOURS,WATER_CONSUMPTION_LITERS,ENERGY_CONSUMPTION_KWH,SMARTWATCH_CONNECTED,SMART_SCALE_WEIGHT_KG,AIR_PURIFIER,SLEEP_ENVIRONMENT_SCORE,SMART_HOME_STATUS
104325,20.7,51,42,1141.0,68.0,46,12.8,9.5,60.1,17.6,Yes,91.3,No,64.6,Fair
104326,26.1,38,109,564.0,24.0,82,6.7,8.6,312.4,10.2,Yes,39.0,No,77.5,Good
104327,21.2,46,106,1154.0,67.0,1,4.1,6.1,191.5,4.2,Yes,73.0,Yes,76.1,Good
104328,25.7,67,54,489.0,43.0,43,11.8,16.4,159.4,13.2,Yes,66.8,Yes,73.2,Good
104329,28.1,69,97,1386.0,33.0,103,4.6,8.1,154.0,23.0,Yes,59.0,No,57.2,Fair
104330,21.8,42,104,1481.0,57.0,29,13.1,9.5,228.5,14.8,Yes,54.1,Yes,82.1,Good
104331,25.0,66,26,1047.0,22.0,86,2.3,11.8,209.2,13.3,Yes,105.2,Yes,75.7,Good
104332,19.5,35,149,1149.0,25.0,54,13.1,1.2,247.0,12.2,Yes,62.3,No,86.3,Excellent
104333,25.3,50,31,1218.0,31.0,39,9.1,14.1,222.1,14.8,No,61.6,No,82.7,Good
104334,23.6,65,99,642.0,30.0,76,11.3,9.2,93.2,10.9,Yes,70.5,No,77.9,Good
104335,24.4,36,87,1062.0,58.0,96,6.8,11.8,127.2,19.1,Yes,62.6,Yes,51.5,Fair
104336,21.1,65,149,1257.0,45.0,95,13.9,13.9,302.3,3.8,Yes,77.6,Yes,67.8,Fair
104337,18.0,54,123,618.0,20.0,91,4.7,15.7,249.0,24.6,Yes,96.9,No,75.9,Good
104338,24.5,40,77,408.0,35.0,23,5.2,7.1,184.5,6.8,No,50.0,No,87.4,Excellent
104339,16.8,43,119,829.0,67.0,41,2.6,14.6,104.8,19.7,Yes,72.5,Yes,52.6,Fair
104340,22.0,58,134,,68.0,27,13.3,4.7,52.3,14.6,No,72.1,No,75.7,Good
104341,25.8,39,66,1306.0,66.0,93,7.5,11.9,143.6,23.7,No,83.5,No,45.1,Poor
104342,23.6,34,64,1369.0,28.0,116,10.1,1.8,66.5,25.1,Yes,98.2,Yes,72.6,Good
104343,28.8,37,91,1089.0,24.0,119,10.2,0.4,194.7,7.7,Yes,78.4,No,64.8,Fair
104344,26.1,34,116,1490.0,27.0,104,12.5,1.7,296.5,21.0,Yes,64.3,Yes,69.6,Fair
104345,21.0,53,111,1076.0,40.0,92,10.0,5.7,135.6,7.3,Yes,45.8,No,72.5,Good
104346,23.1,69,120,583.0,52.0,97,8.7,0.6,304.3,5.5,Yes,90.0,Yes,61.5,Fair
104347,22.9,55,116,1404.0,58.0,50,10.5,11.3,261.4,28.0,Yes,50.5,No,69.9,Fair
104348,18.3,35,111,607.0,62.0,21,11.0,5.7,87.6,6.6,Yes,77.3,Yes,72.0,Good
104349,20.2,45,12,927.0,39.0,88,4.2,13.3,243.4,8.4,No,77.5,No,68.6,Fair
104350,21.3,65,34,1217.0,64.0,77,3.3,0.8,95.5,5.6,No,60.5,No,63.7,Fair
104351,16.9,41,84,1402.0,,73,2.9,3.9,246.4,15.2,Yes,83.7,No,67.3,Fair
104352,23.1,40,70,854.0,32.0,73,6.5,7.3,92.8,27.7,Yes,39.7,No,80.8,Good
104353,22.3,32,132,1301.0,58.0,7,8.0,6.9,167.8,9.4,Yes,72.9,Yes,83.9,Good
104354,18.0,66,64,643.0,30.0,13,9.4,2.4,220.0,17.2,Yes,48.8,No,87.6,Excellent
104355,24.2,35,48,1170.0,37.0,44,13.5,17.9,65.1,13.5,Yes,55.8,Yes,80.6,Good
104356,25.1,48,92,637.0,49.0,37,6.0,5.1,96.0,11.4,Yes,83.4,No,72.4,Good
104357,23.7,47,43,744.0,52.0,31,11.1,13.0,146.1,18.0,Yes,80.6,No,79.2,Good
104358,22.0,45,122,709.0,63.0,116,8.4,4.0,188.7,17.6,No,98.0,No,57.1,Fair
104359,24.8,52,36,437.0,22.0,61,4.6,15.8,307.5,12.1,Yes,66.2,Yes,86.5,Excellent
104360,25.0,66,40,431.0,20.0,108,9.4,7.0,106.2,25.8,Yes,99.3,Yes,76.7,Good
104361,23.9,38,146,691.0,55.0,95,13.6,16.2,154.2,3.5,Yes,53.1,Yes,56.2,Fair
104362,20.5,32,92,691.0,,66,3.5,6.2,192.7,4.4,No,58.0,No,87.0,Excellent
104363,23.8,37,19,1157.0,,83,8.1,0.2,138.7,29.7,Yes,65.7,Yes,60.8,Fair
104364,26.6,67,49,977.0,48.0,60,2.6,9.3,237.7,22.9,Yes,89.1,Yes,62.9,Fair
104365,21.2,33,63,1004.0,30.0,12,5.9,9.4,127.0,24.5,No,86.5,No,96.8,Excellent
104366,29.3,41,144,846.0,32.0,118,9.4,2.2,281.7,18.9,Yes,70.4,No,52.1,Fair
104367,21.4,60,13,677.0,30.0,86,12.1,4.2,201.5,,No,62.7,Yes,83.9,Good
104368,23.1,54,15,1393.0,,82,10.8,14.1,75.9,19.6,Yes,48.5,No,63.8,Fair
104369,21.0,45,82,931.0,44.0,79,7.6,0.7,238.1,4.6,No,52.6,Yes,70.2,Good
104370,23.7,43,67,1383.0,,99,12.9,8.8,220.8,23.2,Yes,85.9,Yes,74.8,Good
104371,17.8,42,86,1001.0,32.0,98,5.6,9.5,151.6,17.1,Yes,45.4,No,69.9,Fair
104372,21.4,70,28,,61.0,46,11.0,12.4,53.3,28.8,Yes,73.9,No,68.5,Fair
104373,19.7,36,71,1433.0,52.0,110,7.7,0.7,110.2,19.8,Yes,40.8,No,57.5,Fair
104374,23.4,41,80,990.0,32.0,113,12.8,10.5,171.7,6.2,Yes,70.2,No,70.1,Good
104375,26.0,66,147,458.0,57.0,53,11.6,0.1,110.0,15.4,Yes,76.2,No,63.6,Fair
104376,24.9,33,34,858.0,43.0,70,12.8,4.8,223.2,3.6,Yes,38.7,Yes,72.5,Good
104377,16.0,31,136,503.0,39.0,51,4.6,9.0,263.7,22.9,Yes,42.5,No,63.6,Fair
104378,29.1,64,67,1230.0,63.0,100,10.0,16.4,306.8,16.1,Yes,72.8,No,33.2,Poor
104379,23.9,32,129,1188.0,36.0,71,10.9,2.3,244.1,12.4,Yes,67.1,Yes,79.1,Good
104380,20.7,33,120,503.0,69.0,24,10.9,3.0,256.7,29.1,Yes,63.3,Yes,75.2,Good
104381,23.5,67,85,1141.0,43.0,22,8.0,12.0,232.5,28.3,Yes,68.0,Yes,87.5,Excellent
104382,23.5,41,79,700.0,45.0,73,2.1,6.7,345.6,28.7,Yes,60.0,No,69.7,Fair
104383,21.0,48,147,1053.0,59.0,29,5.1,11.2,128.3,8.2,Yes,57.4,No,72.6,Good
104384,23.6,39,75,954.0,51.0,96,5.9,18.0,129.9,22.4,Yes,68.2,No,59.3,Fair
104385,21.2,30,129,1027.0,48.0,10,12.2,17.8,87.9,28.5,Yes,55.8,No,88.4,Excellent
104386,21.8,46,96,1328.0,33.0,34,12.1,6.4,195.7,18.0,Yes,74.1,No,91.6,Excellent
104387,20.9,45,148,759.0,56.0,26,3.3,9.1,78.8,8.0,No,60.9,No,81.3,Good
104388,18.7,38,131,486.0,41.0,116,13.4,16.3,131.0,24.9,Yes,59.3,No,55.6,Fair
104389,23.4,38,58,827.0,53.0,66,4.2,1.7,194.8,26.6,No,71.7,No,64.8,Fair
104390,24.8,38,57,766.0,46.0,46,7.0,8.1,337.3,,No,72.1,No,73.3,Good
104391,24.5,41,124,742.0,47.0,112,4.6,6.8,339.1,10.2,Yes,75.5,Yes,56.2,Fair
104392,25.5,70,96,746.0,41.0,49,12.3,5.3,273.1,7.3,Yes,58.8,Yes,71.2,Good
104393,24.0,44,16,495.0,62.0,7,11.0,17.9,166.8,19.5,Yes,73.1,No,77.2,Good
104394,21.4,31,86,1283.0,22.0,54,6.2,13.2,309.5,15.5,Yes,84.3,Yes,92.6,Excellent
104395,25.5,40,130,885.0,,76,10.2,7.0,312.6,20.7,Yes,42.7,Yes,67.0,Fair
104396,18.9,40,133,1003.0,67.0,41,4.2,14.9,323.1,5.1,Yes,70.7,No,66.4,Fair
104397,20.3,37,134,811.0,40.0,66,6.6,8.8,242.0,5.8,Yes,70.0,No,81.4,Good
104398,20.1,61,21,847.0,35.0,19,6.5,15.7,110.5,12.2,Yes,59.4,Yes,89.1,Excellent
104399,26.2,35,80,646.0,28.0,109,4.9,4.8,77.3,9.2,Yes,78.0,No,66.3,Fair
104400,25.8,49,10,1169.0,32.0,44,12.5,4.0,324.4,19.3,Yes,82.0,No,81.9,Good
104401,24.5,68,128,1098.0,29.0,34,10.1,4.5,66.7,12.3,Yes,70.3,No,90.8,Excellent
104402,26.2,64,120,820.0,68.0,76,5.4,9.7,138.8,21.2,Yes,84.7,No,52.3,Fair
104403,20.4,37,73,523.0,40.0,19,4.9,5.2,196.1,23.5,Yes,59.3,Yes,82.9,Good
104404,24.0,63,52,1340.0,68.0,23,2.2,2.6,56.6,7.2,Yes,46.5,Yes,72.2,Good
104405,22.6,48,50,1276.0,61.0,56,6.2,17.9,322.1,27.8,Yes,73.5,Yes,68.7,Fair
104406,25.5,36,124,412.0,59.0,54,8.3,16.2,136.1,24.0,Yes,97.4,Yes,66.9,Fair
104407,22.7,60,48,1199.0,26.0,8,5.3,11.4,58.6,19.5,Yes,65.2,Yes,100.0,Excellent
104408,21.8,47,10,1446.0,65.0,93,10.4,16.0,348.1,27.5,Yes,58.0,No,52.7,Fair
104409,24.6,69,50,1344.0,41.0,88,6.9,16.8,143.4,9.4,No,39.5,No,69.5,Fair
104410,25.6,43,97,599.0,37.0,15,5.8,12.2,313.0,13.8,Yes,55.5,No,82.8,Good
104411,21.0,68,107,702.0,40.0,118,13.3,9.3,186.0,4.4,Yes,51.8,Yes,68.8,Fair
104412,22.8,65,97,1137.0,69.0,54,5.2,15.9,248.9,14.8,Yes,75.4,Yes,66.9,Fair
104413,19.8,46,88,575.0,33.0,71,6.8,10.2,122.3,16.2,Yes,78.8,Yes,76.0,Good
104414,16.0,66,80,1452.0,,107,6.6,2.3,200.9,19.2,No,79.8,No,59.4,Fair
104415,23.6,38,146,1076.0,52.0,57,4.9,6.6,127.3,3.8,Yes,62.1,No,75.7,Good
104416,24.8,49,108,934.0,28.0,63,4.6,8.0,335.3,2.9,Yes,80.8,No,81.1,Good
104417,23.8,57,96,876.0,37.0,91,5.6,16.8,68.3,13.8,Yes,71.1,No,68.9,Fair
104418,17.2,49,10,782.0,32.0,75,12.4,11.9,132.4,7.3,Yes,88.6,No,71.3,Good
104419,21.9,70,121,955.0,36.0,114,11.2,15.8,317.9,23.2,Yes,82.0,No,72.0,Good
104420,16.3,65,83,733.0,42.0,87,10.2,13.6,194.0,20.7,Yes,75.8,Yes,56.1,Fair
104421,27.1,56,74,1297.0,44.0,48,7.5,5.6,230.0,11.1,Yes,64.1,Yes,67.3,Fair
104422,19.7,37,78,1330.0,35.0,28,8.1,12.9,245.5,3.3,Yes,84.5,No,89.2,Excellent
104423,26.8,61,76,1084.0,43.0,78,5.2,3.5,71.3,7.1,Yes,55.3,No,60.8,Fair
104424,25.8,30,59,960.0,50.0,117,2.9,7.3,55.3,,No,72.7,Yes,50.4,Fair
104425,20.3,46,67,522.0,30.0,81,6.0,14.5,331.4,29.7,Yes,82.7,No,81.0,Good
104426,19.6,38,62,1458.0,42.0,6,7.9,11.0,131.5,11.1,Yes,46.3,Yes,85.3,Excellent
104427,24.1,49,100,1017.0,60.0,76,2.7,14.9,164.1,,Yes,75.3,No,56.5,Fair
104428,20.5,61,124,1387.0,58.0,82,3.1,4.6,254.6,26.3,No,40.3,Yes,66.2,Fair
104429,23.3,31,127,1239.0,41.0,111,5.2,13.5,120.9,3.3,Yes,58.1,No,60.1,Fair
104430,21.6,61,66,815.0,52.0,106,6.4,3.6,269.9,27.7,Yes,76.4,Yes,63.2,Fair
104431,17.7,38,95,1107.0,60.0,68,6.7,9.8,187.5,15.1,Yes,65.2,No,58.2,Fair
104432,16.3,59,27,1036.0,61.0,89,3.4,7.8,307.0,29.0,Yes,85.4,Yes,44.2,Poor
104433,23.7,49,25,746.0,67.0,1,4.7,10.0,133.6,17.1,Yes,79.3,Yes,77.0,Good
104434,21.3,67,139,436.0,37.0,32,5.1,2.4,111.1,8.6,Yes,74.1,No,85.2,Excellent
104435,21.3,30,22,911.0,33.0,47,2.8,6.5,299.5,29.3,No,65.6,No,84.0,Good
104436,25.1,34,89,1248.0,47.0,36,5.9,12.0,147.9,8.8,Yes,66.0,No,71.0,Good
104437,26.5,64,52,934.0,30.0,88,2.9,10.1,173.6,26.7,Yes,63.3,Yes,67.6,Fair
104438,22.2,65,63,1309.0,43.0,88,10.4,9.9,288.1,6.8,Yes,91.9,No,74.8,Good
104439,22.0,30,146,1172.0,55.0,102,6.6,9.2,240.7,20.9,Yes,77.7,Yes,65.6,Fair
104440,24.5,43,82,1063.0,38.0,29,5.9,17.0,182.5,13.5,Yes,88.0,No,81.4,Good
104441,18.9,38,57,1441.0,32.0,40,3.5,16.8,125.0,29.2,Yes,69.0,Yes,83.2,Good
104442,23.7,59,27,426.0,52.0,3,4.7,6.5,279.3,7.2,Yes,47.0,No,84.1,Good
104443,24.7,53,20,,38.0,82,4.8,6.3,104.1,13.4,Yes,64.8,Yes,71.0,Good
104444,25.0,33,93,1452.0,66.0,90,13.8,10.0,328.5,19.9,Yes,52.0,Yes,45.4,Poor
104445,17.2,43,28,1407.0,51.0,115,12.0,1.7,95.1,29.4,Yes,78.4,No,46.5,Poor
104446,20.7,54,109,1057.0,34.0,110,2.2,5.5,291.5,10.5,Yes,84.5,No,69.8,Fair
104447,20.4,33,125,1039.0,30.0,38,9.4,4.2,177.3,13.1,Yes,62.9,Yes,88.1,Excellent
104448,23.3,54,99,441.0,42.0,23,5.1,4.0,105.8,14.9,Yes,54.5,Yes,88.1,Excellent
104449,24.4,39,83,612.0,24.0,49,3.3,11.5,170.7,9.1,Yes,52.4,No,90.0,Excellent
104450,27.5,64,33,1235.0,41.0,36,10.5,6.9,116.5,24.9,Yes,75.4,No,72.7,Good
104451,21.5,36,22,1101.0,61.0,52,3.6,3.1,90.8,4.6,Yes,41.7,No,64.5,Fair
104452,21.5,42,134,479.0,37.0,24,7.3,16.0,121.7,21.7,Yes,64.2,Yes,89.2,Excellent
104453,26.4,33,125,1354.0,26.0,92,9.6,15.7,310.2,17.0,Yes,79.9,Yes,66.1,Fair
104454,23.9,65,80,1301.0,52.0,30,8.7,15.5,81.8,8.8,Yes,67.6,Yes,75.3,Good
104455,26.8,43,135,823.0,22.0,108,13.7,7.0,341.8,15.8,Yes,72.3,No,65.9,Fair
104456,23.9,47,128,1318.0,47.0,98,11.4,1.0,51.5,25.2,Yes,58.2,No,62.0,Fair
104457,19.5,37,100,915.0,20.0,91,11.3,1.9,247.5,14.5,Yes,74.7,No,76.2,Good
104458,19.0,61,94,564.0,68.0,37,6.3,5.0,307.0,5.4,No,74.3,No,64.2,Fair
104459,18.3,56,117,1396.0,66.0,57,2.1,4.0,330.2,3.1,Yes,81.0,Yes,52.0,Fair
104460,25.0,66,136,1392.0,56.0,107,10.8,15.7,93.2,23.8,No,71.8,No,48.7,Poor
104461,26.6,52,130,1292.0,41.0,52,14.0,17.8,259.5,,Yes,78.2,No,71.3,Good
104462,28.5,36,138,1415.0,67.0,113,6.9,14.7,82.2,28.1,Yes,79.6,No,35.3,Poor
104463,25.5,41,15,1465.0,63.0,49,13.8,13.1,155.8,19.3,Yes,43.1,Yes,58.7,Fair
104464,26.5,54,87,1140.0,38.0,3,3.7,10.6,269.6,14.2,Yes,60.7,No,79.6,Good
104465,21.3,32,47,1154.0,33.0,91,5.6,13.9,153.8,17.8,Yes,56.7,No,81.8,Good
104466,19.5,55,125,815.0,22.0,51,4.0,17.0,144.0,14.8,Yes,50.1,No,88.6,Excellent
104467,25.6,33,111,1478.0,38.0,30,7.7,10.8,84.8,27.4,Yes,90.9,Yes,80.3,Good
104468,24.3,65,17,735.0,52.0,86,11.6,2.8,69.9,14.8,Yes,50.0,No,58.5,Fair
104469,23.3,44,87,1280.0,40.0,77,6.1,2.9,84.6,4.9,Yes,89.0,No,75.4,Good
104470,24.2,61,121,1371.0,20.0,91,12.9,10.5,312.6,18.7,Yes,110.1,Yes,80.3,Good
104471,24.0,58,64,1084.0,45.0,13,8.5,6.0,53.4,19.4,Yes,82.1,Yes,86.0,Excellent
104472,26.9,39,57,1140.0,29.0,0,7.6,16.4,257.9,23.4,Yes,55.1,Yes,87.0,Excellent
104473,26.9,50,97,429.0,54.0,42,11.4,11.0,280.6,28.1,No,70.6,No,61.2,Fair
104474,24.6,45,19,974.0,32.0,95,3.2,12.2,220.4,14.4,Yes,99.0,No,67.3,Fair
104475,25.5,48,61,620.0,25.0,117,11.3,0.1,269.2,11.9,Yes,46.1,No,72.3,Good
104476,24.5,58,43,1226.0,62.0,58,4.9,9.0,245.7,15.7,Yes,69.0,No,60.5,Fair
104477,21.6,47,70,993.0,25.0,60,5.4,7.8,186.7,27.2,Yes,71.5,Yes,93.7,Excellent
104478,25.3,45,88,1153.0,54.0,40,9.2,12.7,164.8,29.4,Yes,85.3,Yes,66.5,Fair
104479,18.8,30,27,1462.0,35.0,17,12.8,6.9,332.4,29.2,No,85.3,Yes,86.8,Excellent
104480,26.2,31,80,1420.0,60.0,59,8.9,17.6,341.6,8.4,No,71.0,Yes,61.2,Fair
104481,19.4,44,95,891.0,27.0,68,9.8,12.1,245.4,15.9,Yes,70.5,No,81.8,Good
104482,23.9,68,41,837.0,22.0,105,11.3,11.9,109.2,9.3,Yes,78.5,No,72.6,Good
104483,20.5,57,52,878.0,24.0,78,5.1,16.5,184.4,12.3,Yes,49.8,Yes,82.3,Good
104484,24.7,30,92,1182.0,40.0,58,11.9,17.9,199.0,2.9,Yes,60.9,No,71.6,Good
104485,22.9,34,78,1348.0,50.0,41,7.0,3.6,277.4,6.5,Yes,66.8,No,81.5,Good
104486,18.2,51,59,1407.0,33.0,79,4.1,14.6,250.3,13.1,Yes,63.3,Yes,72.8,Good
104487,24.3,65,21,471.0,56.0,99,6.2,2.9,204.4,12.2,Yes,66.4,Yes,54.2,Fair
104488,21.3,42,94,981.0,38.0,35,5.0,8.2,254.1,9.8,Yes,57.8,No,90.4,Excellent
104489,25.6,30,132,619.0,56.0,39,4.7,1.8,57.2,8.4,Yes,62.5,No,69.7,Fair
104490,23.0,45,67,1427.0,39.0,29,5.4,11.2,283.0,23.0,Yes,82.3,Yes,94.3,Excellent
104491,24.2,70,92,1402.0,21.0,101,4.2,8.4,113.5,10.2,Yes,74.6,Yes,82.6,Good
104492,20.1,51,121,689.0,26.0,86,10.0,11.3,246.9,21.8,Yes,74.6,No,74.4,Good
104493,21.2,61,137,779.0,52.0,10,9.0,12.2,84.2,,Yes,76.6,Yes,87.6,Excellent
104494,21.6,45,45,1203.0,69.0,24,9.8,11.1,84.3,24.5,No,77.9,No,71.5,Good
104495,25.6,44,63,1142.0,61.0,44,6.1,5.3,60.7,6.7,Yes,70.4,Yes,64.2,Fair
104496,28.0,41,56,479.0,25.0,50,11.2,15.1,323.1,6.4,Yes,66.7,No,73.9,Good
104497,20.6,30,124,465.0,26.0,42,3.6,9.9,231.4,21.0,Yes,81.5,No,90.5,Excellent
104498,26.2,46,133,535.0,63.0,65,8.9,8.8,158.6,27.6,Yes,62.0,No,57.9,Fair
104499,16.5,70,105,798.0,37.0,98,5.3,17.8,286.3,6.0,Yes,57.6,Yes,52.6,Fair
104500,19.4,57,116,746.0,62.0,46,8.3,5.1,237.8,4.1,Yes,69.9,Yes,69.6,Fair
104501,20.1,36,129,458.0,48.0,23,5.9,9.5,236.0,28.2,Yes,77.9,No,82.4,Good
104502,18.9,38,110,1177.0,38.0,76,11.5,12.3,196.1,5.3,Yes,48.5,Yes,69.3,Fair
104503,18.2,51,112,918.0,44.0,105,12.7,2.3,52.4,9.0,Yes,76.4,No,53.0,Fair
104504,24.2,55,41,1113.0,23.0,36,10.9,6.4,127.5,28.0,Yes,61.5,No,92.8,Excellent
104505,22.4,41,75,1376.0,32.0,55,4.1,14.4,82.7,24.5,Yes,54.0,No,87.7,Excellent
104506,24.1,36,20,478.0,51.0,93,5.3,4.3,248.7,11.6,Yes,65.9,Yes,66.5,Fair
104507,25.1,44,46,514.0,,74,13.0,8.9,124.6,28.7,Yes,83.6,No,67.8,Fair
104508,23.8,67,111,1385.0,53.0,86,7.2,11.4,185.0,17.9,Yes,47.2,No,64.2,Fair
104509,25.0,50,58,525.0,47.0,45,13.3,12.1,156.0,4.0,Yes,48.6,Yes,72.7,Good
104510,22.8,43,28,972.0,28.0,27,6.7,13.1,93.0,21.7,Yes,59.6,Yes,96.2,Excellent
104511,19.4,31,16,1364.0,27.0,92,13.4,15.6,337.5,17.0,Yes,39.4,Yes,74.1,Good
104512,26.2,37,142,899.0,40.0,51,13.1,7.1,330.0,18.0,Yes,70.5,No,74.1,Good
104513,21.2,35,51,1228.0,65.0,14,9.9,12.7,75.4,29.8,Yes,64.4,No,73.4,Good
104514,20.2,66,97,1025.0,49.0,44,2.1,13.2,298.2,6.3,Yes,67.1,No,78.3,Good
104515,22.5,66,144,851.0,48.0,57,6.8,5.4,196.5,20.4,No,55.8,No,82.8,Good
104516,20.3,62,20,784.0,28.0,66,12.9,17.4,282.1,14.8,Yes,73.1,No,77.6,Good
104517,21.7,70,50,762.0,32.0,72,12.6,15.6,95.3,9.6,Yes,83.7,No,86.5,Excellent
104518,24.0,35,12,897.0,37.0,71,4.2,5.2,89.7,21.4,Yes,51.5,No,78.0,Good
104519,24.0,55,49,936.0,57.0,110,6.8,12.2,317.2,20.7,Yes,40.1,No,56.5,Fair
104520,20.3,68,60,,41.0,118,12.0,12.9,319.3,26.0,No,81.7,No,60.9,Fair
104521,21.5,70,41,1380.0,50.0,96,8.9,7.8,189.8,26.6,Yes,43.5,Yes,62.3,Fair
104522,26.2,66,57,1019.0,54.0,97,12.2,15.5,311.0,17.7,Yes,70.3,Yes,55.5,Fair
104523,24.5,43,80,,61.0,72,11.9,12.4,250.2,11.1,No,97.3,No,64.4,Fair
104524,29.2,66,98,738.0,61.0,116,12.9,11.8,105.5,16.8,Yes,59.6,No,33.5,Poor
104525,26.5,37,118,702.0,29.0,80,3.4,4.0,148.7,12.1,Yes,79.4,Yes,71.3,Good
104526,26.4,68,44,991.0,28.0,40,3.7,7.3,90.8,9.8,Yes,41.3,No,77.3,Good
104527,18.8,42,117,475.0,50.0,64,3.0,7.8,282.2,17.4,Yes,92.9,Yes,67.2,Fair
104528,25.3,42,49,1313.0,63.0,39,13.2,13.2,345.6,20.4,Yes,65.5,No,68.9,Fair
104529,22.8,69,61,1179.0,59.0,4,7.7,11.1,213.9,18.5,No,76.0,Yes,81.1,Good
104530,21.3,57,121,1320.0,43.0,93,2.8,1.5,246.8,28.7,Yes,53.3,No,69.8,Fair
104531,23.5,47,48,1498.0,60.0,74,5.9,5.5,273.8,10.4,Yes,65.8,No,57.4,Fair
104532,25.8,48,77,765.0,68.0,27,6.2,8.5,117.3,12.4,Yes,40.5,Yes,60.8,Fair
104533,24.5,67,85,1052.0,27.0,37,11.7,13.3,150.8,20.7,Yes,48.9,No,88.8,Excellent
104534,20.4,61,74,1405.0,69.0,80,10.8,13.4,173.7,18.8,Yes,62.6,No,58.8,Fair
104535,25.2,51,71,795.0,39.0,113,10.3,8.8,228.4,2.1,Yes,79.6,No,60.2,Fair
104536,21.1,31,11,1203.0,36.0,86,2.3,2.1,305.1,10.7,Yes,57.8,No,74.2,Good
104537,23.7,42,143,1451.0,47.0,17,12.9,5.3,126.3,9.1,Yes,48.5,No,82.7,Good
104538,22.1,52,131,,25.0,36,4.6,4.6,191.3,25.5,Yes,39.8,Yes,99.2,Excellent
104539,22.3,54,84,1271.0,61.0,26,9.5,14.1,275.5,26.3,Yes,61.0,Yes,80.5,Good
104540,25.3,57,49,514.0,52.0,24,2.7,3.2,76.2,9.9,Yes,43.3,Yes,75.9,Good
104541,19.9,40,98,772.0,47.0,68,3.0,8.4,203.9,4.9,Yes,82.8,No,67.8,Fair
104542,28.8,62,37,1249.0,20.0,82,2.1,12.1,93.3,7.7,Yes,60.8,Yes,71.6,Good
104543,17.5,53,89,489.0,60.0,26,8.8,17.4,211.7,6.9,Yes,44.7,Yes,65.8,Fair
104544,21.2,31,72,1156.0,54.0,76,9.6,18.0,280.3,8.6,Yes,71.4,No,70.5,Good
104545,24.1,59,149,430.0,43.0,53,2.6,17.2,121.1,8.6,Yes,55.9,No,73.9,Good
104546,24.8,46,50,757.0,25.0,6,5.5,12.9,304.8,15.4,No,78.3,No,100.0,Excellent
104547,22.7,69,38,869.0,26.0,89,12.2,13.4,150.4,10.9,Yes,87.9,No,85.8,Excellent
104548,22.8,63,32,669.0,28.0,77,3.2,13.7,107.2,17.7,Yes,109.7,Yes,83.8,Good
104549,24.2,67,89,608.0,56.0,26,4.6,15.5,189.6,11.6,Yes,72.1,No,72.9,Good
104550,22.3,51,60,1089.0,35.0,58,7.1,17.1,312.8,24.8,Yes,105.2,Yes,89.3,Excellent
104551,27.2,34,121,856.0,53.0,71,12.1,8.0,70.7,28.6,No,69.5,No,52.8,Fair
104552,25.5,69,114,848.0,54.0,30,5.1,7.5,148.3,13.3,Yes,60.6,Yes,69.9,Fair
104553,25.6,45,54,467.0,54.0,98,14.0,8.3,245.9,3.4,Yes,96.1,Yes,48.9,Poor
104554,20.1,42,99,1273.0,39.0,90,6.3,11.9,157.3,8.7,Yes,71.8,Yes,74.6,Good
104555,22.8,55,147,866.0,42.0,67,6.6,14.0,71.2,4.9,Yes,68.1,No,76.6,Good
104556,22.1,60,144,527.0,61.0,105,3.5,15.7,149.6,,Yes,73.0,No,57.8,Fair
104557,20.0,68,98,1132.0,54.0,3,10.2,8.2,296.3,20.1,No,62.2,Yes,80.6,Good
104558,24.1,52,24,1442.0,66.0,17,4.9,6.5,340.4,16.5,Yes,66.4,No,68.6,Fair
104559,21.4,41,86,767.0,65.0,62,9.5,17.7,61.9,8.8,Yes,61.4,No,64.3,Fair
104560,25.0,43,115,,42.0,86,4.7,4.2,220.8,23.5,Yes,67.3,No,66.6,Fair
104561,19.8,47,99,956.0,23.0,95,6.7,4.0,81.6,5.7,Yes,68.5,No,75.3,Good
104562,28.2,56,96,447.0,,75,12.3,12.9,254.1,,Yes,65.8,Yes,74.0,Good
104563,20.3,57,70,961.0,62.0,51,10.9,3.2,52.4,20.9,No,62.5,Yes,69.6,Fair
104564,23.7,47,117,992.0,30.0,83,3.9,7.2,54.4,7.5,Yes,54.5,Yes,74.5,Good
104565,25.4,45,70,1211.0,59.0,110,9.3,5.3,283.1,21.0,Yes,55.0,No,49.6,Poor
104566,21.3,45,60,458.0,28.0,62,9.5,3.0,72.3,29.4,Yes,61.4,Yes,89.1,Excellent
104567,25.6,42,21,560.0,59.0,44,3.1,10.4,141.6,25.3,Yes,56.7,Yes,64.8,Fair
104568,19.3,58,86,502.0,31.0,11,7.6,6.7,337.4,6.5,Yes,81.5,No,92.9,Excellent
104569,27.4,38,121,1245.0,36.0,7,5.1,8.3,345.6,16.6,Yes,54.1,Yes,80.3,Good
104570,23.0,55,75,811.0,51.0,117,7.6,3.5,98.4,13.8,Yes,53.3,Yes,60.9,Fair
104571,21.2,57,124,1185.0,42.0,21,11.3,13.8,218.3,29.8,Yes,47.5,No,88.1,Excellent
