DIGITAL_ID,WALKING_MINUTES,RUNNING_MINUTES,CYCLING_MINUTES,WORKOUT_MINUTES,EXERCISE_CALORIES,CODING_HOURS,AI_ASSISTANT_USAGE_HOURS,SOCIAL_MEDIA_HOURS,GAMING_HOURS,READING_HOURS,TV_STREAMING_HOURS,SMARTPHONE_UNLOCKS,NOTIFICATIONS,PRODUCTIVITY_SCORE
103086,46,65,56,70.6,1282,5.9,1.8,1.4,3.3,1.7,1.9,63,110,94.8
103087,166,57,112,112.2,2130,9.2,1.3,0.0,2.7,4.2,1.8,98,95,100.0
103088,147,81,97,116.8,2174,7.5,1.2,7.0,0.8,1.2,6.0,78,168,86.6
103089,123,86,119,123.8,2304,6.7,1.6,5.4,5.4,2.3,3.4,94,206,71.7
103090,0,1,36,15.0,298,5.8,0.1,0.8,3.4,1.0,5.3,103,235,94.4
103091,86,75,47,81.0,1470,4.9,2.7,5.3,5.3,4.6,2.6,32,87,75.9
103092,127,21,70,66.0,1278,1.9,3.4,4.9,4.9,2.0,4.3,177,58,65.7
103093,66,36,0,34.8,624,8.9,1.4,3.8,0.5,1.1,1.7,123,112,100.0
103094,3,19,59,35.6,674,2.5,0.2,3.4,1.2,3.5,5.5,122,249,95.9
103095,152,23,11,48.6,926,0.9,3.9,7.1,0.9,1.2,2.7,103,208,72.5
103096,46,83,20,67.0,1174,7.5,1.1,2.0,5.0,4.7,4.8,128,158,96.1
103097,37,64,10,49.8,868,,0.5,3.2,5.2,1.8,1.5,62,162,70.2
103098,142,64,43,84.0,1552,3.7,1.5,2.6,3.2,3.3,4.2,121,144,90.9
103099,20,80,114,97.6,1792,0.3,3.0,6.2,0.6,1.7,2.4,27,63,77.9
103100,56,0,57,34.0,680,1.4,1.2,7.3,0.8,4.0,0.2,56,154,81.6
103101,116,2,107,67.2,1340,1.7,2.3,6.8,4.9,4.5,2.5,125,107,65.2
103102,180,45,43,80.2,1514,0.5,1.7,6.4,5.6,3.9,3.3,116,48,59.1
103103,45,54,77,72.2,1336,6.6,0.5,7.9,1.2,4.2,0.9,109,117,88.2
103104,141,74,97,111.4,2080,8.4,1.3,5.6,0.1,0.5,1.1,127,197,95.4
103105,144,87,33,94.2,1710,3.7,2.9,6.0,2.0,4.6,2.8,139,110,87.2
103106,38,85,24,68.2,1194,8.7,2.4,7.9,0.2,3.1,2.1,58,223,94.1
103107,136,63,3,66.2,1198,2.1,0.5,0.1,5.0,4.3,2.6,155,124,91.7
103108,98,44,63,71.2,1336,3.3,0.7,5.1,2.9,3.4,2.8,81,238,81.9
103109,76,25,115,76.2,1474,1.5,2.6,5.9,3.9,1.0,0.8,58,221,62.9
103110,114,76,118,115.6,2160,6.2,3.3,7.3,2.5,3.0,1.1,161,101,79.7
103111,133,64,89,100.6,1884,4.2,1.4,7.1,2.1,0.5,5.1,71,174,71.0
103112,150,23,15,49.8,950,6.1,2.4,6.7,1.3,3.5,1.0,76,67,89.4
103113,90,73,9,65.4,1162,7.6,0.7,7.6,4.6,2.0,4.0,168,247,67.8
103114,97,34,108,83.0,1592,5.5,1.2,4.3,4.2,0.8,2.5,42,200,75.2
103115,119,23,65,63.6,1226,6.3,0.1,0.1,2.2,4.9,5.8,151,69,100.0
103116,45,27,34,38.8,722,9.4,3.1,0.1,1.9,4.5,0.4,158,202,100.0
103117,37,79,82,87.6,1594,3.0,1.6,4.4,0.0,4.5,5.0,103,197,100.0
103118,141,15,5,39.2,754,3.6,3.3,3.5,0.4,3.9,2.9,38,228,100.0
103119,99,58,18,61.8,1120,7.2,2.8,3.6,3.7,3.5,0.0,84,149,92.0
103120,71,80,58,85.4,1548,6.1,3.3,3.2,3.1,3.3,1.6,114,117,93.8
103121,34,53,52,59.4,1082,1.8,1.1,7.3,2.6,0.5,2.4,149,119,62.9
103122,146,78,115,122.0,2284,3.8,0.7,2.9,5.0,4.5,1.9,124,59,84.5
103123,29,15,114,60.4,1178,4.7,3.9,6.8,3.0,4.4,2.2,23,192,80.4
103124,77,14,7,26.6,504,4.2,2.9,7.2,2.3,3.7,5.5,58,223,79.2
103125,83,10,77,53.4,1048,1.8,3.3,4.0,1.0,4.6,2.2,68,201,96.4
103126,112,64,9,64.4,1160,9.2,0.1,3.6,4.9,2.8,2.5,150,161,87.9
103127,24,78,66,78.0,1404,7.6,1.4,6.1,3.5,2.2,4.6,173,221,79.9
103128,167,89,37,101.6,1854,4.8,3.0,5.7,0.6,4.8,4.8,60,162,98.2
103129,87,67,28,68.8,1242,6.8,0.3,2.6,3.9,2.3,0.5,84,205,90.6
103130,13,42,14,33.4,584,9.0,2.3,0.8,2.6,3.2,4.2,141,95,100.0
103131,153,68,86,105.8,1980,1.4,1.7,2.1,4.9,1.9,2.9,163,124,75.6
103132,101,12,22,36.2,700,2.5,0.1,1.0,5.5,3.2,0.8,54,56,83.1
103133,149,9,81,67.6,1334,5.4,0.9,2.4,3.6,3.6,1.6,163,181,94.0
103134,175,74,45,97.4,1800,8.0,1.1,2.1,4.4,3.1,0.3,52,85,94.9
103135,82,81,82,97.8,1794,0.4,0.4,5.1,0.3,2.6,2.2,178,74,86.7
103136,109,40,27,56.6,1052,9.8,2.5,7.6,3.4,1.5,1.5,169,97,76.7
103137,178,49,25,75.0,1402,4.5,1.0,5.5,4.5,3.2,2.3,80,185,74.1
103138,130,86,9,81.2,1452,3.6,1.1,7.4,3.0,4.5,3.5,127,34,76.1
103139,169,70,46,94.2,1744,2.9,3.6,6.3,3.6,0.0,4.4,58,248,62.6
103140,18,58,3,39.6,676,1.7,1.9,5.8,5.4,0.7,3.6,150,137,55.3
103141,27,38,54,49.8,920,7.9,1.6,3.3,1.2,,4.1,115,76,98.4
103142,172,2,65,61.6,1228,9.6,2.9,2.6,0.6,4.6,5.2,160,162,100.0
103143,70,75,66,85.4,1558,4.1,3.6,6.8,4.1,3.3,5.2,33,34,70.4
103144,62,6,6,18.4,356,9.5,0.1,7.2,4.9,4.8,5.2,155,205,80.1
103145,72,48,54,64.8,1200,8.2,1.8,3.6,5.1,2.9,0.9,130,150,85.2
103146,123,25,79,71.2,1374,4.8,2.4,0.1,3.8,2.3,1.5,38,102,97.1
103147,118,32,30,54.8,1032,6.7,1.3,6.3,5.0,4.0,3.0,128,76,75.2
103148,120,47,73,81.4,1534,4.3,,2.3,4.2,0.8,2.2,161,219,80.8
103149,18,78,18,57.6,996,5.6,3.9,0.1,0.5,1.9,0.8,118,184,100.0
103150,174,1,27,46.2,922,0.6,3.8,6.4,4.6,2.3,1.7,80,33,59.5
103151,141,70,80,102.2,1904,7.0,1.1,4.1,1.1,1.5,5.9,86,206,96.6
103152,119,31,27,53.2,1002,0.5,0.9,5.5,1.4,1.9,2.1,96,245,77.7
103153,165,3,18,42.0,834,8.2,3.8,7.3,2.4,0.4,2.5,111,120,76.4
103154,180,19,100,87.4,1710,8.2,1.8,4.3,1.9,1.0,0.0,64,94,92.7
103155,60,35,86,67.4,1278,2.4,0.8,4.0,1.9,1.7,4.3,110,125,84.4
103156,163,31,19,58.8,1114,3.2,2.8,2.3,1.0,4.0,2.5,91,109,100.0
103157,167,27,12,54.4,1034,4.8,1.1,2.4,1.8,0.9,0.6,154,116,93.7
103158,29,76,76,81.8,1484,6.0,1.1,6.4,0.1,1.7,5.8,132,249,91.0
103159,8,0,42,18.4,368,,3.5,3.6,2.8,0.3,4.7,41,90,78.3
103160,63,59,10,52.0,922,5.9,0.6,1.3,4.6,2.8,4.4,121,177,92.0
103161,160,55,47,83.8,1566,3.0,0.3,0.8,5.2,3.1,5.7,156,238,86.1
103162,119,34,14,49.8,928,0.6,1.1,3.8,4.9,4.3,2.4,79,129,74.4
103163,51,29,16,34.0,622,0.0,2.4,3.7,2.5,4.1,4.3,61,148,85.0
103164,88,53,53,70.6,1306,1.0,0.5,5.2,4.4,1.4,1.2,78,138,63.4
103165,141,35,49,68.8,1306,7.9,,3.8,1.7,0.7,4.2,48,165,94.2
103166,52,54,27,53.6,964,9.6,2.5,1.1,0.3,0.8,0.1,120,111,100.0
103167,77,88,82,101.0,1844,4.3,3.4,4.1,4.1,4.8,0.8,133,42,86.1
103168,40,79,3,56.6,974,5.1,0.9,7.3,3.9,3.4,2.6,131,230,71.7
103169,67,57,21,56.0,1006,1.5,3.3,1.3,4.8,0.2,0.1,61,194,74.4
103170,7,82,85,84.6,1528,5.5,0.9,5.5,3.7,0.7,2.8,48,72,72.6
103171,1,64,118,85.8,1588,1.4,2.7,4.8,0.9,2.4,3.1,40,121,86.3
103172,104,68,100,101.6,1896,6.1,1.7,6.0,5.1,1.0,3.7,116,213,65.7
103173,124,50,38,70.0,1300,9.3,,1.2,3.8,4.0,0.6,142,207,100.0
103174,109,21,33,47.6,910,2.0,2.9,7.5,4.8,2.9,1.1,82,239,58.7
103175,85,87,96,107.6,1978,7.6,0.9,5.0,4.6,3.1,3.7,57,49,81.5
103176,168,52,43,82.0,1536,0.2,0.7,6.8,1.8,2.3,3.9,159,77,71.1
103177,119,35,41,61.2,1154,3.8,1.4,2.0,0.4,1.3,0.2,52,129,100.0
103178,126,67,39,81.0,1486,1.1,2.6,5.9,1.1,2.9,3.2,20,48,81.8
103179,15,35,96,62.4,1178,3.5,0.9,6.2,0.6,3.6,4.7,47,98,90.0
103180,61,51,11,47.2,842,1.7,0.7,3.2,1.5,1.9,0.4,97,46,88.8
103181,112,52,1,54.0,976,3.7,0.0,3.1,2.8,2.5,2.5,136,185,88.5
103182,175,81,27,94.4,1726,4.2,1.9,5.3,5.4,4.2,2.0,78,65,72.8
103183,157,49,73,90.0,1702,3.0,1.7,0.7,5.2,0.7,5.5,68,195,79.3
103184,11,79,85,83.6,1514,6.6,0.9,5.9,4.3,2.7,1.1,64,111,76.2
103185,34,40,80,62.8,1176,9.2,0.2,0.3,0.1,1.7,1.9,142,99,100.0
103186,10,17,89,47.8,922,4.0,1.7,1.5,2.0,3.5,5.4,153,145,100.0
103187,63,21,66,51.6,990,1.9,3.2,5.3,4.1,0.1,2.0,134,183,62.4
103188,49,65,70,76.8,1406,2.7,2.9,0.8,0.8,3.4,3.2,39,236,100.0
103189,148,20,107,84.4,1648,8.5,3.4,7.8,4.8,0.5,0.2,104,30,63.3
103190,68,43,71,67.8,1270,5.7,0.0,6.9,5.5,0.3,5.9,163,110,57.2
103191,47,46,83,70.2,1312,4.6,3.9,5.0,2.1,3.6,4.9,159,159,89.5
103192,19,38,75,56.6,1056,1.5,1.4,6.6,4.2,3.2,3.8,71,193,65.2
103193,100,28,98,76.0,1464,4.5,4.0,7.1,0.9,4.5,0.4,167,213,89.6
103194,171,53,80,98.0,1854,2.8,1.0,2.1,4.1,2.6,0.4,116,64,84.5
103195,160,89,91,121.8,2258,9.4,1.9,6.8,0.1,2.7,3.3,133,156,99.2
103196,136,84,104,119.2,2216,8.8,1.4,1.6,0.9,3.5,1.7,21,56,100.0
103197,67,16,9,26.6,500,0.8,1.4,3.3,4.3,1.6,3.7,53,224,71.7
103198,34,79,85,88.2,1606,5.2,3.4,4.5,4.3,0.2,3.6,45,213,71.5
103199,64,59,101,88.6,1654,2.3,3.0,5.7,3.8,1.2,5.0,113,75,66.4
103200,7,30,56,41.8,776,4.1,4.0,0.2,2.9,1.2,1.7,84,177,96.5
103201,44,72,96,90.4,1664,8.8,2.5,2.3,4.0,1.7,3.5,129,37,93.5
103202,86,77,85,97.4,1794,5.3,1.9,4.9,4.6,4.7,4.7,27,122,82.1
103203,174,48,107,106.4,2032,3.3,0.4,2.9,5.8,4.0,2.9,84,101,78.0
103204,167,1,36,48.4,966,2.1,4.0,6.2,5.3,4.7,5.0,129,143,67.0
103205,75,47,76,73.6,1378,8.0,2.2,5.2,4.8,5.0,0.8,157,120,86.2
103206,75,13,90,58.8,1150,6.2,2.8,1.9,4.2,2.2,4.4,51,55,90.4
103207,173,58,63,94.6,1776,,1.6,1.2,3.4,1.1,5.7,70,132,90.9
103208,46,57,78,74.6,1378,2.2,2.2,5.0,0.7,2.8,2.0,85,231,89.3
103209,14,57,85,71.0,1306,3.3,3.8,3.6,1.0,4.4,2.2,50,91,100.0
103210,104,50,93,88.0,1660,9.6,0.7,1.4,4.9,2.3,0.5,87,123,96.0
103211,146,83,106,121.4,2262,5.2,1.2,2.6,4.8,2.5,3.8,31,190,83.5
103212,25,1,39,21.2,422,4.0,0.6,2.4,3.7,0.7,3.3,50,90,82.0
103213,51,40,100,74.2,1404,5.2,3.2,0.9,2.6,2.1,0.2,42,177,100.0
103214,92,82,97,106.4,1964,7.8,0.2,4.4,0.2,1.9,4.5,27,97,100.0
103215,149,81,107,121.2,2262,3.4,0.3,6.1,2.0,1.8,5.0,143,244,77.8
103216,20,15,59,36.6,702,1.8,1.2,4.6,2.5,4.4,5.4,99,58,85.9
103217,50,3,97,50.6,1006,5.8,2.1,6.6,2.9,0.3,3.3,34,75,71.6
103218,37,11,47,32.8,634,6.7,1.6,1.0,5.6,4.9,2.7,123,194,96.1
103219,19,28,116,67.0,1284,7.1,0.2,3.5,0.7,0.0,5.3,173,130,96.7
103220,156,6,98,74.0,1468,8.8,3.8,4.9,3.1,4.7,2.4,97,119,96.6
103221,178,13,105,85.4,1682,3.7,3.8,5.4,2.2,,3.9,31,210,82.9
103222,131,11,18,40.0,778,0.8,1.1,5.6,5.9,3.5,3.7,46,162,60.2
103223,54,4,71,41.6,824,9.6,2.9,5.8,5.2,0.9,2.2,130,117,72.7
103224,91,80,102,107.0,1980,4.4,2.3,5.2,2.6,3.3,0.5,177,156,84.9
103225,27,31,32,36.8,674,6.2,0.9,0.8,6.0,4.4,0.1,23,136,92.4
103226,3,73,43,61.6,1086,6.7,1.0,5.6,3.1,0.7,2.6,73,95,77.6
103227,149,42,91,91.4,1744,5.5,2.0,5.8,1.0,0.6,2.9,114,172,84.6
103228,75,80,36,77.4,1388,2.1,1.7,7.9,3.3,1.5,4.9,103,75,60.6
103229,172,68,111,119.6,2256,7.6,1.2,5.5,1.4,0.8,2.5,165,214,88.6
103230,66,44,88,74.8,1408,8.0,3.2,5.5,3.8,0.6,1.7,125,37,76.8
103231,85,8,35,35.8,700,5.5,1.9,4.1,5.6,3.4,2.8,149,194,76.8
103232,161,48,80,93.0,1764,4.9,2.6,6.9,4.7,1.1,1.4,140,130,62.0
103233,90,32,87,72.0,1376,1.1,0.8,8.0,1.6,3.3,0.5,92,214,72.1
103234,104,17,20,39.0,746,0.8,2.1,6.2,1.8,,0.7,35,171,80.7
103235,0,8,1,5.2,88,3.4,1.3,4.9,0.4,3.3,1.9,159,162,95.1
103236,71,61,30,62.8,1134,3.1,2.1,0.6,1.7,0.6,0.1,152,102,97.1
103237,86,56,107,93.6,1760,9.5,3.1,5.8,0.6,2.9,1.3,162,243,100.0
103238,165,28,96,88.2,1708,7.8,3.1,5.7,3.0,2.0,4.7,91,152,83.8
103239,5,77,29,58.8,1022,6.6,1.4,6.2,4.3,1.7,1.4,107,72,72.0
103240,152,24,75,74.8,1448,5.2,2.8,1.0,4.5,1.6,0.7,166,206,88.7
103241,144,14,43,54.4,1060,1.7,3.8,5.2,0.4,4.6,5.7,120,152,94.4
103242,60,5,11,19.4,378,9.8,2.5,2.4,2.0,3.7,3.7,101,201,100.0
103243,11,41,50,46.8,854,3.8,0.6,6.1,1.7,0.7,0.4,104,213,76.8
103244,5,28,120,65.8,1260,1.1,2.7,1.9,0.6,2.4,0.4,68,77,98.8
103245,26,78,48,71.2,1268,4.9,0.4,5.5,2.2,1.6,3.7,142,187,81.6
103246,135,3,115,74.8,1490,8.7,3.5,2.4,1.8,4.9,3.2,58,190,100.0
103247,123,81,23,82.4,1486,8.9,2.1,0.1,3.8,4.9,0.4,97,194,100.0
103248,105,56,23,63.8,1164,0.1,1.5,5.1,5.3,1.6,1.3,162,207,58.1
103249,92,48,59,70.8,1320,8.9,0.2,0.9,2.7,1.8,5.6,142,36,100.0
103250,108,43,10,51.4,942,2.7,1.5,5.3,4.5,3.0,3.4,74,224,70.7
103251,98,79,12,71.8,1278,0.4,3.6,7.4,0.9,2.4,2.6,132,200,73.9
103252,167,74,90,113.8,2128,8.5,0.1,7.8,5.4,1.1,1.5,64,69,62.1
103253,141,13,71,64.4,1262,8.6,,1.9,0.9,3.3,0.8,86,61,100.0
103254,34,2,73,37.2,740,6.0,3.7,6.5,1.2,1.7,2.4,25,134,85.1
103255,175,61,71,100.0,1878,5.7,,2.8,0.6,3.3,5.5,89,212,100.0
103256,83,63,63,79.6,1466,8.1,1.7,7.2,1.9,1.9,0.3,178,240,83.6
103257,55,44,19,45.0,812,7.9,2.3,6.3,3.3,3.5,5.9,41,123,84.6
103258,176,81,71,112.2,2082,8.9,1.9,0.6,5.9,3.3,1.2,104,140,95.8
103259,140,57,72,91.0,1706,5.5,0.7,3.3,4.8,2.5,2.5,121,118,81.3
103260,48,19,70,49.0,942,9.7,0.1,2.7,2.3,3.5,0.3,77,106,100.0
103261,45,57,77,74.0,1366,10.0,2.4,6.3,3.5,2.3,3.5,176,233,84.2
103262,112,88,27,86.0,1544,,,3.3,3.7,0.6,2.9,129,38,72.5
103263,135,56,1,61.0,1108,8.5,0.4,5.5,4.9,0.9,4.0,158,166,73.2
103264,42,76,120,102.0,1888,5.0,0.8,4.8,4.4,1.2,3.3,105,93,72.4
103265,147,67,42,86.4,1594,3.9,1.5,7.8,3.4,0.3,2.4,79,202,60.5
103266,123,77,7,73.6,1318,,3.2,7.5,4.0,3.6,4.4,153,120,73.0
103267,96,51,12,54.6,990,0.6,1.1,3.4,4.5,1.8,0.2,49,218,70.5
103268,89,36,84,73.0,1388,5.1,3.5,5.8,0.8,0.5,3.2,126,124,84.5
103269,38,7,110,55.8,1102,8.7,0.2,6.6,1.2,4.1,0.7,148,227,97.3
103270,84,43,91,79.0,1494,2.1,3.8,7.2,4.1,3.4,2.6,105,122,65.1
103271,176,4,34,51.2,1016,4.3,2.2,0.5,5.1,2.3,4.7,28,123,88.0
103272,61,68,22,61.8,1100,9.4,2.6,2.4,2.5,1.2,0.9,155,195,100.0
103273,105,30,45,57.0,1080,4.3,1.5,2.6,5.9,0.8,5.6,53,232,71.1
103274,106,44,14,53.2,976,3.6,3.1,3.5,1.3,2.3,5.3,155,203,93.6
103275,53,8,1,15.8,300,4.4,0.7,1.4,2.5,4.4,2.5,159,153,100.0
103276,125,31,60,67.6,1290,5.2,0.2,4.0,2.3,0.9,0.0,62,99,85.6
103277,8,32,114,66.4,1264,6.3,1.6,5.3,5.6,2.8,4.7,124,132,71.8
103278,87,66,75,87.0,1608,8.0,3.4,4.0,1.7,4.8,5.3,75,93,100.0
103279,36,29,63,49.8,938,4.5,3.0,5.3,2.8,3.2,1.0,50,124,83.4
103280,48,75,120,102.6,1902,8.2,2.1,0.5,1.1,2.2,5.5,38,192,100.0
103281,40,28,51,45.2,848,,2.3,7.0,3.1,3.6,5.5,132,41,77.9
103282,16,2,35,18.4,364,3.4,0.5,7.5,5.1,4.1,2.8,23,77,63.6
103283,87,89,66,97.2,1766,6.6,3.4,4.9,1.8,3.0,4.8,31,92,93.6
103284,20,56,68,64.8,1184,7.2,3.1,7.1,4.9,4.4,2.7,103,202,74.7
103285,50,29,66,53.8,1018,5.6,2.6,1.1,5.5,2.6,3.4,123,35,87.1
103286,58,8,120,64.4,1272,0.6,1.9,6.4,0.4,4.2,1.9,175,74,86.2
103287,166,25,46,66.6,1282,1.7,3.9,1.0,4.5,4.8,1.0,77,119,91.3
103288,40,1,82,41.4,826,2.9,3.5,3.3,1.5,2.5,4.5,67,130,92.6
103289,38,61,1,44.6,770,2.8,2.6,2.6,1.1,3.0,0.0,139,189,98.7
103290,140,2,43,46.4,924,6.7,1.5,4.7,3.6,3.0,3.5,143,225,85.6
103291,10,45,100,69.0,1290,0.2,2.5,2.4,4.2,3.9,5.2,20,133,81.5
103292,146,67,63,94.6,1758,7.6,2.3,5.1,2.4,4.1,1.3,124,160,95.1
103293,138,24,117,88.8,1728,2.7,1.6,2.9,0.2,0.1,2.0,63,156,93.1
103294,76,50,80,77.2,1444,3.1,1.2,6.9,5.5,3.7,3.5,82,159,62.2
103295,126,12,77,63.2,1240,5.3,1.6,5.1,4.4,3.9,1.5,114,49,79.9
103296,45,43,27,45.6,826,2.2,2.3,1.7,1.6,3.5,5.1,57,240,100.0
103297,44,34,90,65.2,1236,8.8,1.7,2.7,3.0,3.6,2.2,28,68,100.0
103298,0,54,53,53.6,964,0.9,1.1,6.8,0.2,0.2,3.5,25,169,74.2
103299,167,86,73,114.2,2112,4.4,3.0,3.1,2.0,2.2,1.4,89,218,93.0
103300,107,8,66,52.6,1036,8.5,2.1,4.3,3.1,4.1,0.2,71,65,96.6
103301,18,1,35,18.2,362,6.2,0.3,5.2,3.1,4.7,1.0,86,121,90.2
103302,75,60,101,91.4,1708,2.9,1.5,2.8,1.2,1.1,0.3,115,38,91.9
103303,71,40,119,85.8,1636,4.2,3.5,2.4,4.7,2.9,2.8,118,73,84.0
103304,108,43,62,72.2,1358,7.1,3.0,3.8,1.8,4.0,3.5,163,104,100.0
103305,11,63,24,49.6,866,9.7,1.3,1.7,3.5,3.8,0.3,149,82,100.0
103306,160,30,85,84.0,1620,8.9,3.8,2.3,1.6,3.1,0.5,55,59,100.0
103307,44,46,47,55.2,1012,3.4,0.3,0.5,2.6,0.1,2.9,124,144,92.1
103308,89,1,38,33.6,670,10.0,3.8,2.4,1.2,3.6,4.8,54,95,100.0
103309,102,81,46,87.4,1586,0.0,1.0,2.6,3.8,3.9,3.8,139,67,82.3
103310,7,76,93,84.2,1532,0.3,0.0,7.7,2.6,3.6,0.6,49,67,67.6
103311,152,68,20,79.2,1448,8.2,1.7,4.7,0.1,3.8,5.3,112,190,100.0
103312,90,57,29,63.8,1162,2.0,1.4,6.3,0.2,2.2,5.5,148,228,84.4
103313,173,43,91,96.8,1850,0.6,2.2,0.4,2.8,5.0,1.9,124,242,100.0
103314,86,73,30,73.0,1314,2.4,3.2,0.9,1.1,3.9,3.7,119,84,100.0
103315,157,55,120,112.4,2138,4.3,3.4,6.5,3.5,2.9,3.0,122,105,73.8
103316,174,42,115,106.0,2036,7.3,1.6,5.0,2.4,4.7,5.7,50,145,96.7
103317,176,88,25,98.0,1784,6.2,1.7,1.5,3.9,4.5,3.1,44,114,100.0
103318,174,33,106,97.0,1874,2.4,0.6,3.2,5.7,4.1,5.8,66,52,75.8
103319,83,29,21,42.4,790,5.0,0.2,4.3,3.2,2.8,1.2,20,227,85.2
103320,81,70,20,66.2,1184,9.3,2.6,6.7,4.7,2.6,2.1,121,171,76.1
103321,145,69,0,70.4,1270,8.2,0.3,0.5,4.5,1.6,4.7,137,125,96.7
103322,67,54,36,60.2,1096,3.2,2.9,4.8,5.5,1.3,4.7,132,78,63.6
103323,160,66,76,102.0,1908,9.8,2.2,5.7,1.3,2.6,4.4,159,142,98.1
103324,126,12,84,66.0,1296,7.1,0.8,7.8,5.0,2.9,5.2,39,143,66.7
103325,163,2,45,51.8,1032,0.6,2.2,6.5,5.4,1.2,4.2,49,74,51.8
103326,81,25,8,34.4,638,0.4,0.7,2.2,2.4,4.6,3.8,98,234,93.8
103327,146,56,16,69.2,1272,1.7,,5.7,1.9,2.8,2.8,147,184,79.5
103328,155,23,46,63.2,1218,7.3,3.2,6.1,5.7,2.6,2.8,104,232,69.5
103329,167,52,84,98.2,1860,1.8,1.8,5.8,3.8,2.2,2.4,83,125,68.0
103330,83,69,94,95.6,1774,5.1,0.6,6.6,2.3,0.3,3.7,37,224,73.2
103331,112,42,102,88.4,1684,0.9,2.9,7.2,4.8,4.4,2.4,51,78,62.2
103332,75,59,58,73.6,1354,9.2,0.7,0.8,1.8,1.6,0.9,166,31,100.0
103333,121,57,53,79.6,1478,3.4,3.0,0.8,1.1,3.2,0.6,113,217,100.0
103334,142,48,85,91.2,1728,9.1,1.9,6.4,3.3,3.0,5.5,52,223,85.1
103335,40,41,11,37.0,658,9.4,1.8,2.0,3.4,2.9,0.1,169,132,100.0
103336,166,75,63,103.4,1918,0.1,3.4,0.5,5.0,2.6,0.6,128,88,81.0
103337,1,65,118,86.4,1598,4.6,2.8,3.2,2.7,0.9,2.7,176,89,85.6
103338,28,10,5,13.6,252,0.2,0.1,6.6,4.9,1.4,1.6,23,51,53.7
103339,104,89,52,95.0,1722,9.1,1.2,1.0,1.9,2.6,2.4,119,118,100.0
103340,50,17,15,26.2,490,5.2,3.5,5.4,3.5,3.9,0.7,141,135,83.0
103341,74,84,89,100.8,1848,0.7,0.1,0.0,1.3,2.2,0.8,151,203,100.0
103342,9,51,4,34.0,578,1.1,2.2,0.9,2.3,1.0,4.8,24,82,90.1
103343,141,45,72,84.0,1590,3.8,2.9,2.8,5.1,0.4,4.6,76,48,72.1
103344,50,43,45,53.8,990,9.4,2.5,0.7,1.3,3.3,0.6,50,78,100.0
103345,117,21,103,77.2,1502,6.9,3.0,6.8,4.9,2.1,4.0,26,237,68.4
103346,120,52,13,60.4,1104,8.7,2.9,6.9,1.7,0.6,3.7,31,46,83.1
103347,38,58,43,59.6,1076,3.7,2.8,6.0,0.2,3.4,4.3,29,156,92.6
103348,27,29,62,47.6,894,,3.3,1.9,0.7,1.0,2.8,176,184,92.7
103349,2,7,105,46.6,918,9.7,2.6,4.2,4.5,2.5,1.6,160,48,87.6
103350,83,56,93,87.4,1636,0.2,1.6,1.5,1.6,1.5,4.0,146,59,90.9
103351,154,72,51,94.4,1744,9.5,1.9,2.3,3.9,4.7,2.2,178,107,100.0
103352,116,19,115,80.6,1574,3.7,2.9,4.1,4.2,1.1,1.3,156,203,73.3
103353,1,24,25,24.6,444,0.1,3.5,5.9,2.1,2.1,2.5,107,135,72.4
103354,92,18,52,50.0,964,6.9,1.1,0.8,2.8,4.8,4.6,163,93,100.0
103355,165,4,108,78.6,1564,9.8,1.4,2.4,2.4,1.6,2.9,30,61,100.0
103356,130,74,28,81.6,1484,9.7,3.7,7.4,5.7,3.2,1.8,20,210,70.9
103357,143,78,18,82.6,1496,1.6,2.3,3.4,1.9,1.6,5.0,40,180,84.9
103358,93,71,46,79.6,1450,1.8,0.7,7.5,1.1,0.6,5.3,119,65,69.9
103359,39,82,7,59.8,1032,5.7,2.7,7.9,2.2,3.1,2.6,25,39,78.1
103360,1,86,22,60.6,1040,6.4,4.0,4.2,4.0,4.6,2.2,161,88,89.8
103361,80,26,116,78.0,1508,7.4,3.3,2.3,4.2,2.3,3.7,112,131,91.5
103362,168,39,105,99.0,1902,1.8,3.0,6.3,5.5,3.1,0.3,148,147,60.2
103363,11,25,34,30.8,566,9.6,0.8,1.3,5.3,3.0,4.1,155,186,96.5
103364,162,26,94,85.6,1660,6.4,,2.0,1.7,2.1,4.7,130,40,100.0
103365,64,61,52,70.2,1282,8.5,2.1,6.3,2.7,3.1,2.4,63,195,87.6
103366,54,82,98,99.2,1820,5.4,3.6,3.5,4.5,1.3,1.0,142,108,78.2
103367,44,49,95,76.2,1426,4.1,1.3,1.6,5.5,1.9,0.2,106,189,80.0
103368,100,41,57,67.4,1266,9.8,0.2,5.2,2.0,2.2,3.8,122,120,95.4
103369,61,28,4,30.6,556,5.8,1.9,5.9,2.7,4.3,1.6,124,131,87.4
103370,48,38,15,38.4,692,8.7,1.1,1.0,5.4,1.7,2.8,94,209,91.5
103371,126,59,16,67.0,1222,9.5,2.9,2.2,2.2,3.2,2.3,174,158,100.0
103372,152,40,31,66.8,1256,6.8,3.8,1.8,2.9,1.1,1.0,55,43,95.2
103373,22,32,101,64.0,1216,5.5,2.8,3.0,5.4,1.3,3.1,167,160,75.9
103374,151,82,95,117.4,2184,0.0,,6.1,4.8,3.2,2.8,27,59,61.2
103375,37,82,51,77.0,1376,0.4,1.8,5.7,1.5,3.8,3.7,65,188,81.9
